nomination_id,facility_id,production_date,product,nominated_volume,customer_group,contract_type,status,effective_start_date,effective_end_date
NOM-00000887,FAC-015,2026-05-17,GAS,60659.251,Operations,Processing,ACTIVE,2026-05-17,2026-05-17
NOM-00000888,FAC-015,2026-05-18,NGL,69880.361,Internal Forecast,Firm,ACTIVE,2026-05-18,2026-05-18
NOM-00000889,FAC-015,2026-05-19,PRODUCED_WATER,68432.999,Internal Forecast,Gathering,ACTIVE,2026-05-19,2026-05-19
NOM-00000890,FAC-015,2026-05-20,GAS,63954.932,Third-Party,Processing,ACTIVE,2026-05-20,2026-05-20
NOM-00000891,FAC-015,2026-05-21,GAS,74222.139,Commercial,Gathering,ACTIVE,2026-05-21,2026-05-21
NOM-00000892,FAC-015,2026-05-22,GAS,80901.43,Commercial,Gathering,ACTIVE,2026-05-22,2026-05-22
NOM-00000893,FAC-015,2026-05-23,PRODUCED_WATER,64811.868,Affiliate,Gathering,ACTIVE,2026-05-23,2026-05-23
NOM-00000894,FAC-015,2026-05-24,GAS,71282.144,Operations,Interruptible,ACTIVE,2026-05-24,2026-05-24
NOM-00000895,FAC-015,2026-05-25,GAS,76713.892,Internal Forecast,Gathering,ACTIVE,2026-05-25,2026-05-25
NOM-00000896,FAC-015,2026-05-26,GAS,77107.422,Affiliate,Water Services,ACTIVE,2026-05-26,2026-05-26
NOM-00000897,FAC-015,2026-05-27,GAS,64545.482,Affiliate,Firm,ACTIVE,2026-05-27,2026-05-27
NOM-00000898,FAC-015,2026-05-28,PRODUCED_WATER,76512.099,Commercial,Gathering,ACTIVE,2026-05-28,2026-05-28
NOM-00000899,FAC-015,2026-05-29,CRUDE,69810.077,Third-Party,Gathering,ACTIVE,2026-05-29,2026-05-29
NOM-00000900,FAC-015,2026-05-30,GAS,72450.608,Commercial,Gathering,ACTIVE,2026-05-30,2026-05-30
NOM-00000901,FAC-016,2026-04-01,PRODUCED_WATER,75014.537,Affiliate,Water Services,ACTIVE,2026-04-01,2026-04-01
NOM-00000902,FAC-016,2026-04-02,NGL,61465.155,Third-Party,Gathering,ACTIVE,2026-04-02,2026-04-02
NOM-00000903,FAC-016,2026-04-03,GAS,70042.075,Affiliate,Interruptible,ACTIVE,2026-04-03,2026-04-03
NOM-00000904,FAC-016,2026-04-04,PRODUCED_WATER,78770.691,Internal Forecast,Processing,ACTIVE,2026-04-04,2026-04-04
NOM-00000905,FAC-016,2026-04-05,GAS,74286.006,Operations,Firm,ACTIVE,2026-04-05,2026-04-05
NOM-00000906,FAC-016,2026-04-06,CRUDE,62269.505,Operations,Gathering,ACTIVE,2026-04-06,2026-04-06
NOM-00000907,FAC-016,2026-04-07,NGL,64046.938,Affiliate,Firm,ACTIVE,2026-04-07,2026-04-07
NOM-00000908,FAC-016,2026-04-08,GAS,67831.248,Affiliate,Interruptible,REVISED,2026-04-08,2026-04-08
NOM-00000909,FAC-016,2026-04-09,GAS,80017.375,Internal Forecast,Processing,ACTIVE,2026-04-09,2026-04-09
NOM-00000910,FAC-016,2026-04-10,CRUDE,71622.104,Internal Forecast,Firm,ACTIVE,2026-04-10,2026-04-10
NOM-00000911,FAC-016,2026-04-11,NGL,80241.548,Operations,Interruptible,ACTIVE,2026-04-11,2026-04-11
NOM-00000912,FAC-016,2026-04-12,NGL,63532.899,Affiliate,Interruptible,ACTIVE,2026-04-12,2026-04-12
NOM-00000913,FAC-016,2026-04-13,NGL,72847.815,Commercial,Gathering,ACTIVE,2026-04-13,2026-04-13
NOM-00000914,FAC-016,2026-04-14,GAS,70769.805,Commercial,Water Services,ACTIVE,2026-04-14,2026-04-14
NOM-00000915,FAC-016,2026-04-15,NGL,61697.35,Operations,Gathering,ACTIVE,2026-04-15,2026-04-15
NOM-00000916,FAC-016,2026-04-16,PRODUCED_WATER,78288.225,Internal Forecast,Interruptible,ACTIVE,2026-04-16,2026-04-16
NOM-00000917,FAC-016,2026-04-17,NGL,81816.127,Internal Forecast,Interruptible,ACTIVE,2026-04-17,2026-04-17
NOM-00000918,FAC-016,2026-04-18,GAS,72661.901,Internal Forecast,Processing,ACTIVE,2026-04-18,2026-04-18
NOM-00000919,FAC-016,2026-04-19,GAS,69643.276,Internal Forecast,Firm,PENDING,2026-04-19,2026-04-19
NOM-00000920,FAC-016,2026-04-20,PRODUCED_WATER,73131.667,Affiliate,Gathering,ACTIVE,2026-04-20,2026-04-20
NOM-00000921,FAC-016,2026-04-21,NGL,72081.217,Internal Forecast,Water Services,ACTIVE,2026-04-21,2026-04-21
NOM-00000922,FAC-016,2026-04-22,GAS,67596.531,Internal Forecast,Interruptible,ACTIVE,2026-04-22,2026-04-22
NOM-00000923,FAC-016,2026-04-23,GAS,81926.844,Internal Forecast,Interruptible,ACTIVE,2026-04-23,2026-04-23
NOM-00000924,FAC-016,2026-04-24,CRUDE,75493.562,Internal Forecast,Water Services,ACTIVE,2026-04-24,2026-04-24
NOM-00000925,FAC-016,2026-04-25,NGL,68404.583,Third-Party,Gathering,ACTIVE,2026-04-25,2026-04-25
NOM-00000926,FAC-016,2026-04-26,PRODUCED_WATER,72671.087,Commercial,Interruptible,REVISED,2026-04-26,2026-04-26
NOM-00000927,FAC-016,2026-04-27,GAS,77146.794,Internal Forecast,Gathering,ACTIVE,2026-04-27,2026-04-27
NOM-00000928,FAC-016,2026-04-28,GAS,70841.893,Internal Forecast,Gathering,ACTIVE,2026-04-28,2026-04-28
NOM-00000929,FAC-016,2026-04-29,PRODUCED_WATER,71251.847,Operations,Processing,ACTIVE,2026-04-29,2026-04-29
NOM-00000930,FAC-016,2026-04-30,PRODUCED_WATER,72582.558,Affiliate,Water Services,ACTIVE,2026-04-30,2026-04-30
NOM-00000931,FAC-016,2026-05-01,GAS,78324.897,Commercial,Water Services,ACTIVE,2026-05-01,2026-05-01
NOM-00000932,FAC-016,2026-05-02,NGL,67884.365,Internal Forecast,Water Services,ACTIVE,2026-05-02,2026-05-02
NOM-00000933,FAC-016,2026-05-03,NGL,73660.568,Commercial,Firm,ACTIVE,2026-05-03,2026-05-03
NOM-00000934,FAC-016,2026-05-04,GAS,61775.586,Operations,Water Services,ACTIVE,2026-05-04,2026-05-04
NOM-00000935,FAC-016,2026-05-05,GAS,63663.976,Affiliate,Water Services,ACTIVE,2026-05-05,2026-05-05
NOM-00000936,FAC-016,2026-05-06,CRUDE,63809.582,Operations,Processing,ACTIVE,2026-05-06,2026-05-06
NOM-00000937,FAC-016,2026-05-07,NGL,63149.171,Internal Forecast,Interruptible,ACTIVE,2026-05-07,2026-05-07
NOM-00000938,FAC-016,2026-05-08,GAS,78112.838,Commercial,Gathering,ACTIVE,2026-05-08,2026-05-08
NOM-00000939,FAC-016,2026-05-09,PRODUCED_WATER,70353.189,Operations,Water Services,ACTIVE,2026-05-09,2026-05-09
NOM-00000940,FAC-016,2026-05-10,GAS,67480.573,Third-Party,Interruptible,ACTIVE,2026-05-10,2026-05-10
NOM-00000941,FAC-016,2026-05-11,PRODUCED_WATER,66932.092,Commercial,Interruptible,ACTIVE,2026-05-11,2026-05-11
NOM-00000942,FAC-016,2026-05-12,GAS,77201.645,Affiliate,Water Services,ACTIVE,2026-05-12,2026-05-12
NOM-00000943,FAC-016,2026-05-13,NGL,62575.341,Third-Party,Gathering,ACTIVE,2026-05-13,2026-05-13
NOM-00000944,FAC-016,2026-05-14,CRUDE,78343.013,Operations,Processing,ACTIVE,2026-05-14,2026-05-14
NOM-00000945,FAC-016,2026-05-15,GAS,61127.336,Operations,Processing,ACTIVE,2026-05-15,2026-05-15
NOM-00000946,FAC-016,2026-05-16,GAS,74322.947,Third-Party,Interruptible,ACTIVE,2026-05-16,2026-05-16
NOM-00000947,FAC-016,2026-05-17,PRODUCED_WATER,69268.745,Internal Forecast,Water Services,ACTIVE,2026-05-17,2026-05-17
NOM-00000948,FAC-016,2026-05-18,GAS,72368.56,Affiliate,Water Services,ACTIVE,2026-05-18,2026-05-18
NOM-00000949,FAC-016,2026-05-19,NGL,73243.024,Internal Forecast,Water Services,ACTIVE,2026-05-19,2026-05-19
NOM-00000950,FAC-016,2026-05-20,CRUDE,69488.977,Internal Forecast,Processing,ACTIVE,2026-05-20,2026-05-20
NOM-00000951,FAC-016,2026-05-21,NGL,77953.607,Internal Forecast,Firm,ACTIVE,2026-05-21,2026-05-21
NOM-00000952,FAC-016,2026-05-22,GAS,73581.513,Internal Forecast,Interruptible,ACTIVE,2026-05-22,2026-05-22
NOM-00000953,FAC-016,2026-05-23,NGL,69390.806,Commercial,Processing,ACTIVE,2026-05-23,2026-05-23
NOM-00000954,FAC-016,2026-05-24,GAS,59130.704,Internal Forecast,Water Services,ACTIVE,2026-05-24,2026-05-24
NOM-00000955,FAC-016,2026-05-25,GAS,63538.711,Internal Forecast,Firm,ACTIVE,2026-05-25,2026-05-25
NOM-00000956,FAC-016,2026-05-26,NGL,78782.598,Commercial,Processing,ACTIVE,2026-05-26,2026-05-26
NOM-00000957,FAC-016,2026-05-27,PRODUCED_WATER,67669.454,Third-Party,Firm,ACTIVE,2026-05-27,2026-05-27
NOM-00000958,FAC-016,2026-05-28,PRODUCED_WATER,66797.896,Internal Forecast,Gathering,ACTIVE,2026-05-28,2026-05-28
NOM-00000959,FAC-016,2026-05-29,GAS,64554.56,Third-Party,Water Services,ACTIVE,2026-05-29,2026-05-29
NOM-00000960,FAC-016,2026-05-30,GAS,85601.681,Internal Forecast,Water Services,ACTIVE,2026-05-30,2026-05-30
NOM-00000961,FAC-017,2026-04-01,PRODUCED_WATER,45349.182,Commercial,Water Services,ACTIVE,2026-04-01,2026-04-01
NOM-00000962,FAC-017,2026-04-02,GAS,39536.849,Third-Party,Firm,ACTIVE,2026-04-02,2026-04-02
NOM-00000963,FAC-017,2026-04-03,CRUDE,41407.032,Third-Party,Processing,ACTIVE,2026-04-03,2026-04-03
NOM-00000964,FAC-017,2026-04-04,GAS,41711.889,Operations,Interruptible,ACTIVE,2026-04-04,2026-04-04
NOM-00000965,FAC-017,2026-04-05,GAS,39439.451,Operations,Gathering,ACTIVE,2026-04-05,2026-04-05
NOM-00000966,FAC-017,2026-04-06,GAS,33423.966,Affiliate,Processing,ACTIVE,2026-04-06,2026-04-06
NOM-00000967,FAC-017,2026-04-07,GAS,39389.189,Internal Forecast,Interruptible,ACTIVE,2026-04-07,2026-04-07
NOM-00000968,FAC-017,2026-04-08,NGL,41309.653,Commercial,Water Services,ACTIVE,2026-04-08,2026-04-08
NOM-00000969,FAC-017,2026-04-09,PRODUCED_WATER,38895.847,Commercial,Interruptible,ACTIVE,2026-04-09,2026-04-09
NOM-00000970,FAC-017,2026-04-10,GAS,41940.147,Commercial,Firm,ACTIVE,2026-04-10,2026-04-10
NOM-00000971,FAC-017,2026-04-11,PRODUCED_WATER,44466.56,Operations,Processing,ACTIVE,2026-04-11,2026-04-11
NOM-00000972,FAC-017,2026-04-12,GAS,37347.77,Affiliate,Water Services,ACTIVE,2026-04-12,2026-04-12
NOM-00000973,FAC-017,2026-04-13,GAS,42819.522,Internal Forecast,Water Services,ACTIVE,2026-04-13,2026-04-13
NOM-00000974,FAC-017,2026-04-14,PRODUCED_WATER,35935.772,Affiliate,Water Services,ACTIVE,2026-04-14,2026-04-14
NOM-00000975,FAC-017,2026-04-15,NGL,42842.363,Affiliate,Interruptible,ACTIVE,2026-04-15,2026-04-15
NOM-00000976,FAC-017,2026-04-16,GAS,40713.251,Third-Party,Processing,ACTIVE,2026-04-16,2026-04-16
NOM-00000977,FAC-017,2026-04-17,GAS,39621.1,Third-Party,Interruptible,ACTIVE,2026-04-17,2026-04-17
NOM-00000978,FAC-017,2026-04-18,GAS,37907.297,Third-Party,Gathering,ACTIVE,2026-04-18,2026-04-18
NOM-00000979,FAC-017,2026-04-19,GAS,41941.287,Third-Party,Water Services,ACTIVE,2026-04-19,2026-04-19
NOM-00000980,FAC-017,2026-04-20,PRODUCED_WATER,41525.678,Affiliate,Interruptible,REVISED,2026-04-20,2026-04-20
NOM-00000981,FAC-017,2026-04-21,CRUDE,38159.881,Affiliate,Processing,ACTIVE,2026-04-21,2026-04-21
NOM-00000982,FAC-017,2026-04-22,PRODUCED_WATER,42852.622,Commercial,Firm,ACTIVE,2026-04-22,2026-04-22
NOM-00000983,FAC-017,2026-04-23,GAS,46985.368,Operations,Processing,ACTIVE,2026-04-23,2026-04-23
NOM-00000984,FAC-017,2026-04-24,GAS,45573.883,Commercial,Water Services,ACTIVE,2026-04-24,2026-04-24
NOM-00000985,FAC-017,2026-04-25,GAS,36930.317,Internal Forecast,Water Services,ACTIVE,2026-04-25,2026-04-25
NOM-00000986,FAC-017,2026-04-26,GAS,37588.376,Third-Party,Interruptible,ACTIVE,2026-04-26,2026-04-26
NOM-00000987,FAC-017,2026-04-27,CRUDE,35860.3,Third-Party,Processing,ACTIVE,2026-04-27,2026-04-27
NOM-00000988,FAC-017,2026-04-28,GAS,40969.817,Third-Party,Interruptible,ACTIVE,2026-04-28,2026-04-28
NOM-00000989,FAC-017,2026-04-29,NGL,42865.558,Operations,Firm,ACTIVE,2026-04-29,2026-04-29
NOM-00000990,FAC-017,2026-04-30,GAS,38233.38,Third-Party,Gathering,ACTIVE,2026-04-30,2026-04-30
NOM-00000991,FAC-017,2026-05-01,CRUDE,44394.745,Affiliate,Water Services,ACTIVE,2026-05-01,2026-05-01
NOM-00000992,FAC-017,2026-05-02,GAS,41649.319,Internal Forecast,Water Services,REVISED,2026-05-02,2026-05-02
NOM-00000993,FAC-017,2026-05-03,GAS,43632.59,Operations,Firm,ACTIVE,2026-05-03,2026-05-03
NOM-00000994,FAC-017,2026-05-04,GAS,37313.07,Internal Forecast,Interruptible,ACTIVE,2026-05-04,2026-05-04
NOM-00000995,FAC-017,2026-05-05,GAS,42217.799,Internal Forecast,Water Services,ACTIVE,2026-05-05,2026-05-05
NOM-00000996,FAC-017,2026-05-06,CRUDE,42046.735,Operations,Processing,ACTIVE,2026-05-06,2026-05-06
NOM-00000997,FAC-017,2026-05-07,GAS,38270.077,Internal Forecast,Interruptible,ACTIVE,2026-05-07,2026-05-07
NOM-00000998,FAC-017,2026-05-08,CRUDE,38058.394,Third-Party,Firm,ACTIVE,2026-05-08,2026-05-08
NOM-00000999,FAC-017,2026-05-09,GAS,36146.579,Commercial,Water Services,ACTIVE,2026-05-09,2026-05-09
NOM-00001000,FAC-017,2026-05-10,GAS,33328.601,Affiliate,Firm,ACTIVE,2026-05-10,2026-05-10
NOM-00001001,FAC-017,2026-05-11,PRODUCED_WATER,38560.054,Operations,Water Services,ACTIVE,2026-05-11,2026-05-11
NOM-00001002,FAC-017,2026-05-12,GAS,31922.07,Internal Forecast,Water Services,ACTIVE,2026-05-12,2026-05-12
NOM-00001003,FAC-017,2026-05-13,GAS,39679.629,Operations,Interruptible,ACTIVE,2026-05-13,2026-05-13
NOM-00001004,FAC-017,2026-05-14,NGL,40512.68,Commercial,Water Services,ACTIVE,2026-05-14,2026-05-14
NOM-00001005,FAC-017,2026-05-15,GAS,39786.397,Operations,Gathering,ACTIVE,2026-05-15,2026-05-15
NOM-00001006,FAC-017,2026-05-16,GAS,42762.197,Operations,Interruptible,ACTIVE,2026-05-16,2026-05-16
NOM-00001007,FAC-017,2026-05-17,GAS,40653.84,Third-Party,Water Services,ACTIVE,2026-05-17,2026-05-17
NOM-00001008,FAC-017,2026-05-18,NGL,38287.293,Affiliate,Firm,ACTIVE,2026-05-18,2026-05-18
NOM-00001009,FAC-017,2026-05-19,GAS,42103.67,Third-Party,Processing,ACTIVE,2026-05-19,2026-05-19
NOM-00001010,FAC-017,2026-05-20,GAS,38590.75,Commercial,Processing,ACTIVE,2026-05-20,2026-05-20
NOM-00001011,FAC-017,2026-05-21,GAS,41323.937,Affiliate,Water Services,ACTIVE,2026-05-21,2026-05-21
NOM-00001012,FAC-017,2026-05-22,GAS,42140.551,Affiliate,Processing,REVISED,2026-05-22,2026-05-22
NOM-00001013,FAC-017,2026-05-23,NGL,39443.919,Commercial,Gathering,ACTIVE,2026-05-23,2026-05-23
NOM-00001014,FAC-017,2026-05-24,GAS,38805.303,Commercial,Gathering,ACTIVE,2026-05-24,2026-05-24
NOM-00001015,FAC-017,2026-05-25,GAS,37696.232,Internal Forecast,Water Services,PENDING,2026-05-25,2026-05-25
NOM-00001016,FAC-017,2026-05-26,NGL,36697.15,Third-Party,Processing,ACTIVE,2026-05-26,2026-05-26
NOM-00001017,FAC-017,2026-05-27,PRODUCED_WATER,39857.289,Third-Party,Processing,ACTIVE,2026-05-27,2026-05-27
NOM-00001018,FAC-017,2026-05-28,GAS,41442.627,Commercial,Interruptible,ACTIVE,2026-05-28,2026-05-28
NOM-00001019,FAC-017,2026-05-29,GAS,36175.806,Commercial,Processing,ACTIVE,2026-05-29,2026-05-29
NOM-00001020,FAC-017,2026-05-30,GAS,41055.744,Affiliate,Firm,ACTIVE,2026-05-30,2026-05-30
NOM-00001021,FAC-018,2026-04-01,PRODUCED_WATER,65137.244,Operations,Gathering,ACTIVE,2026-04-01,2026-04-01
NOM-00001022,FAC-018,2026-04-02,GAS,62523.541,Affiliate,Processing,ACTIVE,2026-04-02,2026-04-02
NOM-00001023,FAC-018,2026-04-03,CRUDE,73186.182,Operations,Gathering,ACTIVE,2026-04-03,2026-04-03
NOM-00001024,FAC-018,2026-04-04,NGL,72379.323,Third-Party,Water Services,ACTIVE,2026-04-04,2026-04-04
NOM-00001025,FAC-018,2026-04-05,NGL,60078.047,Affiliate,Firm,ACTIVE,2026-04-05,2026-04-05
NOM-00001026,FAC-018,2026-04-06,GAS,55063.942,Operations,Water Services,ACTIVE,2026-04-06,2026-04-06
NOM-00001027,FAC-018,2026-04-07,GAS,62139.132,Third-Party,Processing,ACTIVE,2026-04-07,2026-04-07
NOM-00001028,FAC-018,2026-04-08,NGL,69326.315,Third-Party,Interruptible,ACTIVE,2026-04-08,2026-04-08
NOM-00001029,FAC-018,2026-04-09,GAS,73972.114,Affiliate,Firm,ACTIVE,2026-04-09,2026-04-09
NOM-00001030,FAC-018,2026-04-10,NGL,70364.57,Internal Forecast,Gathering,ACTIVE,2026-04-10,2026-04-10
NOM-00001031,FAC-018,2026-04-11,GAS,60561.221,Operations,Water Services,ACTIVE,2026-04-11,2026-04-11
NOM-00001032,FAC-018,2026-04-12,GAS,66036.484,Third-Party,Gathering,ACTIVE,2026-04-12,2026-04-12
NOM-00001033,FAC-018,2026-04-13,PRODUCED_WATER,65163.547,Internal Forecast,Firm,ACTIVE,2026-04-13,2026-04-13
NOM-00001034,FAC-018,2026-04-14,GAS,71410.261,Commercial,Firm,ACTIVE,2026-04-14,2026-04-14
NOM-00001035,FAC-018,2026-04-15,PRODUCED_WATER,72622.052,Operations,Processing,ACTIVE,2026-04-15,2026-04-15
NOM-00001036,FAC-018,2026-04-16,PRODUCED_WATER,70219.606,Internal Forecast,Interruptible,ACTIVE,2026-04-16,2026-04-16
NOM-00001037,FAC-018,2026-04-17,PRODUCED_WATER,63403.244,Commercial,Interruptible,ACTIVE,2026-04-17,2026-04-17
NOM-00001038,FAC-018,2026-04-18,GAS,57102.132,Third-Party,Water Services,ACTIVE,2026-04-18,2026-04-18
NOM-00001039,FAC-018,2026-04-19,PRODUCED_WATER,69392.776,Commercial,Firm,ACTIVE,2026-04-19,2026-04-19
NOM-00001040,FAC-018,2026-04-20,GAS,61904.29,Commercial,Processing,ACTIVE,2026-04-20,2026-04-20
NOM-00001041,FAC-018,2026-04-21,GAS,61357.523,Third-Party,Gathering,ACTIVE,2026-04-21,2026-04-21
NOM-00001042,FAC-018,2026-04-22,PRODUCED_WATER,66908.665,Internal Forecast,Water Services,ACTIVE,2026-04-22,2026-04-22
NOM-00001043,FAC-018,2026-04-23,CRUDE,65969.23,Commercial,Processing,ACTIVE,2026-04-23,2026-04-23
NOM-00001044,FAC-018,2026-04-24,GAS,67641.648,Operations,Water Services,ACTIVE,2026-04-24,2026-04-24
NOM-00001045,FAC-018,2026-04-25,PRODUCED_WATER,73025.022,Commercial,Water Services,ACTIVE,2026-04-25,2026-04-25
NOM-00001046,FAC-018,2026-04-26,NGL,63199.492,Operations,Water Services,ACTIVE,2026-04-26,2026-04-26
NOM-00001047,FAC-018,2026-04-27,PRODUCED_WATER,64243.511,Operations,Water Services,ACTIVE,2026-04-27,2026-04-27
NOM-00001048,FAC-018,2026-04-28,GAS,69092.729,Internal Forecast,Firm,ACTIVE,2026-04-28,2026-04-28
NOM-00001049,FAC-018,2026-04-29,GAS,70919.736,Internal Forecast,Processing,ACTIVE,2026-04-29,2026-04-29
NOM-00001050,FAC-018,2026-04-30,GAS,63424.172,Affiliate,Firm,ACTIVE,2026-04-30,2026-04-30
NOM-00001051,FAC-018,2026-05-01,NGL,69409.361,Commercial,Processing,ACTIVE,2026-05-01,2026-05-01
NOM-00001052,FAC-018,2026-05-02,GAS,63424.851,Commercial,Firm,ACTIVE,2026-05-02,2026-05-02
NOM-00001053,FAC-018,2026-05-03,GAS,69829.542,Third-Party,Interruptible,ACTIVE,2026-05-03,2026-05-03
NOM-00001054,FAC-018,2026-05-04,GAS,61798.206,Commercial,Processing,ACTIVE,2026-05-04,2026-05-04
NOM-00001055,FAC-018,2026-05-05,GAS,61997.291,Affiliate,Firm,ACTIVE,2026-05-05,2026-05-05
NOM-00001056,FAC-018,2026-05-06,PRODUCED_WATER,73925.423,Commercial,Interruptible,REVISED,2026-05-06,2026-05-06
NOM-00001057,FAC-018,2026-05-07,PRODUCED_WATER,68768.97,Operations,Interruptible,ACTIVE,2026-05-07,2026-05-07
NOM-00001058,FAC-018,2026-05-08,GAS,71046.158,Commercial,Interruptible,ACTIVE,2026-05-08,2026-05-08
NOM-00001059,FAC-018,2026-05-09,GAS,65913.655,Third-Party,Water Services,ACTIVE,2026-05-09,2026-05-09
NOM-00001060,FAC-018,2026-05-10,GAS,66626.966,Third-Party,Water Services,ACTIVE,2026-05-10,2026-05-10
NOM-00001061,FAC-018,2026-05-11,GAS,63807.65,Third-Party,Processing,ACTIVE,2026-05-11,2026-05-11
NOM-00001062,FAC-018,2026-05-12,GAS,56106.917,Third-Party,Water Services,ACTIVE,2026-05-12,2026-05-12
NOM-00001063,FAC-018,2026-05-13,CRUDE,62556.113,Commercial,Interruptible,REVISED,2026-05-13,2026-05-13
NOM-00001064,FAC-018,2026-05-14,GAS,54066.63,Internal Forecast,Firm,ACTIVE,2026-05-14,2026-05-14
NOM-00001065,FAC-018,2026-05-15,PRODUCED_WATER,43410.782,Operations,Firm,ACTIVE,2026-05-15,2026-05-15
NOM-00001066,FAC-018,2026-05-16,PRODUCED_WATER,75217.024,Internal Forecast,Interruptible,ACTIVE,2026-05-16,2026-05-16
NOM-00001067,FAC-018,2026-05-17,GAS,58878.297,Affiliate,Water Services,ACTIVE,2026-05-17,2026-05-17
NOM-00001068,FAC-018,2026-05-18,GAS,80669.214,Affiliate,Gathering,ACTIVE,2026-05-18,2026-05-18
NOM-00001069,FAC-018,2026-05-19,NGL,64317.479,Internal Forecast,Gathering,REVISED,2026-05-19,2026-05-19
NOM-00001070,FAC-018,2026-05-20,GAS,66094.991,Operations,Processing,ACTIVE,2026-05-20,2026-05-20
NOM-00001071,FAC-018,2026-05-21,GAS,73352.834,Third-Party,Gathering,ACTIVE,2026-05-21,2026-05-21
NOM-00001072,FAC-018,2026-05-22,GAS,74172.862,Operations,Water Services,ACTIVE,2026-05-22,2026-05-22
NOM-00001073,FAC-018,2026-05-23,GAS,73286.458,Affiliate,Firm,ACTIVE,2026-05-23,2026-05-23
NOM-00001074,FAC-018,2026-05-24,NGL,67039.411,Commercial,Firm,ACTIVE,2026-05-24,2026-05-24
NOM-00001075,FAC-018,2026-05-25,GAS,72225.219,Third-Party,Gathering,ACTIVE,2026-05-25,2026-05-25
NOM-00001076,FAC-018,2026-05-26,PRODUCED_WATER,66799.255,Third-Party,Firm,ACTIVE,2026-05-26,2026-05-26
NOM-00001077,FAC-018,2026-05-27,GAS,73894.869,Commercial,Interruptible,ACTIVE,2026-05-27,2026-05-27
NOM-00001078,FAC-018,2026-05-28,GAS,73311.193,Third-Party,Interruptible,ACTIVE,2026-05-28,2026-05-28
NOM-00001079,FAC-018,2026-05-29,GAS,67087.711,Third-Party,Firm,ACTIVE,2026-05-29,2026-05-29
NOM-00001080,FAC-018,2026-05-30,PRODUCED_WATER,69587.209,Internal Forecast,Water Services,ACTIVE,2026-05-30,2026-05-30
NOM-00001081,FAC-019,2026-04-01,GAS,51004.684,Commercial,Water Services,ACTIVE,2026-04-01,2026-04-01
NOM-00001082,FAC-019,2026-04-02,GAS,58157.11,Affiliate,Gathering,ACTIVE,2026-04-02,2026-04-02
NOM-00001083,FAC-019,2026-04-03,GAS,54199.494,Commercial,Interruptible,ACTIVE,2026-04-03,2026-04-03
NOM-00001084,FAC-019,2026-04-04,PRODUCED_WATER,56705.986,Third-Party,Firm,PENDING,2026-04-04,2026-04-04
NOM-00001085,FAC-019,2026-04-05,GAS,56831.066,Internal Forecast,Water Services,ACTIVE,2026-04-05,2026-04-05
NOM-00001086,FAC-019,2026-04-06,CRUDE,53697.432,Internal Forecast,Water Services,REVISED,2026-04-06,2026-04-06
NOM-00001087,FAC-019,2026-04-07,NGL,53622.558,Operations,Firm,ACTIVE,2026-04-07,2026-04-07
NOM-00001088,FAC-019,2026-04-08,PRODUCED_WATER,56615.638,Operations,Processing,ACTIVE,2026-04-08,2026-04-08
NOM-00001089,FAC-019,2026-04-09,GAS,51980.317,Affiliate,Gathering,ACTIVE,2026-04-09,2026-04-09
NOM-00001090,FAC-019,2026-04-10,GAS,58322.98,Internal Forecast,Water Services,ACTIVE,2026-04-10,2026-04-10
NOM-00001091,FAC-019,2026-04-11,GAS,53529.484,Commercial,Processing,ACTIVE,2026-04-11,2026-04-11
NOM-00001092,FAC-019,2026-04-12,NGL,58559.303,Third-Party,Interruptible,ACTIVE,2026-04-12,2026-04-12
NOM-00001093,FAC-019,2026-04-13,NGL,46477.815,Operations,Gathering,ACTIVE,2026-04-13,2026-04-13
NOM-00001094,FAC-019,2026-04-14,NGL,52078.719,Commercial,Interruptible,ACTIVE,2026-04-14,2026-04-14
NOM-00001095,FAC-019,2026-04-15,GAS,52223.587,Third-Party,Interruptible,REVISED,2026-04-15,2026-04-15
NOM-00001096,FAC-019,2026-04-16,GAS,66369.068,Third-Party,Water Services,ACTIVE,2026-04-16,2026-04-16
NOM-00001097,FAC-019,2026-04-17,NGL,48224.975,Operations,Gathering,ACTIVE,2026-04-17,2026-04-17
NOM-00001098,FAC-019,2026-04-18,NGL,54818.421,Operations,Processing,ACTIVE,2026-04-18,2026-04-18
NOM-00001099,FAC-019,2026-04-19,GAS,48887.286,Operations,Firm,ACTIVE,2026-04-19,2026-04-19
NOM-00001100,FAC-019,2026-04-20,GAS,54481.94,Operations,Processing,ACTIVE,2026-04-20,2026-04-20
NOM-00001101,FAC-019,2026-04-21,NGL,56355.967,Affiliate,Gathering,ACTIVE,2026-04-21,2026-04-21
NOM-00001102,FAC-019,2026-04-22,CRUDE,47617.651,Affiliate,Processing,ACTIVE,2026-04-22,2026-04-22
NOM-00001103,FAC-019,2026-04-23,CRUDE,56474.297,Third-Party,Interruptible,ACTIVE,2026-04-23,2026-04-23
NOM-00001104,FAC-019,2026-04-24,CRUDE,58725.521,Internal Forecast,Water Services,ACTIVE,2026-04-24,2026-04-24
NOM-00001105,FAC-019,2026-04-25,GAS,58854.614,Operations,Processing,ACTIVE,2026-04-25,2026-04-25
NOM-00001106,FAC-019,2026-04-26,NGL,50206.991,Affiliate,Interruptible,ACTIVE,2026-04-26,2026-04-26
NOM-00001107,FAC-019,2026-04-27,GAS,50693.74,Operations,Processing,ACTIVE,2026-04-27,2026-04-27
