flowcal_record_id,meter_id,facility_id,production_date,gas_day,measured_volume,corrected_volume,estimated_flag,validation_status,exception_code,approved_flag,close_status,flowcal_batch_id,extracted_timestamp,last_updated_timestamp
FCAL-00000140,MTR-003,FAC-001,2026-04-20,2026-04-20,13799.635,13847.691,N,VALIDATED,,Y,CLOSED,FCAL-20260420,2026-04-21T06:00:00,2026-04-21T07:00:00
FCAL-00000141,MTR-003,FAC-001,2026-04-21,2026-04-21,14056.022,14027.131,N,VALIDATED,,Y,CLOSED,FCAL-20260421,2026-04-22T06:00:00,2026-04-22T07:00:00
FCAL-00000142,MTR-003,FAC-001,2026-04-22,2026-04-22,14404.02,14394.134,N,VALIDATED,,Y,CLOSED,FCAL-20260422,2026-04-23T06:00:00,2026-04-23T07:00:00
FCAL-00000143,MTR-003,FAC-001,2026-04-23,2026-04-23,14878.369,15091.812,N,VALIDATED,,Y,CLOSED,FCAL-20260423,2026-04-24T06:00:00,2026-04-24T07:00:00
FCAL-00000144,MTR-003,FAC-001,2026-04-24,2026-04-24,14130.513,14144.392,N,VALIDATED,,Y,CLOSED,FCAL-20260424,2026-04-25T06:00:00,2026-04-25T07:00:00
FCAL-00000145,MTR-003,FAC-001,2026-04-25,2026-04-25,13852.892,13611.651,N,VALIDATED,,Y,CLOSED,FCAL-20260425,2026-04-26T06:00:00,2026-04-26T07:00:00
FCAL-00000146,MTR-003,FAC-001,2026-04-26,2026-04-26,13595.399,13397.53,N,VALIDATED,,Y,CLOSED,FCAL-20260426,2026-04-27T06:00:00,2026-04-27T07:00:00
FCAL-00000147,MTR-003,FAC-001,2026-04-27,2026-04-27,13957.531,13902.587,N,VALIDATED,,Y,CLOSED,FCAL-20260427,2026-04-28T06:00:00,2026-04-28T07:00:00
FCAL-00000148,MTR-003,FAC-001,2026-04-28,2026-04-28,14277.221,14301.903,N,VALIDATED,,Y,CLOSED,FCAL-20260428,2026-04-29T06:00:00,2026-04-29T07:00:00
FCAL-00000149,MTR-003,FAC-001,2026-04-29,2026-04-29,14136.948,14282.384,N,VALIDATED,,Y,CLOSED,FCAL-20260429,2026-04-30T06:00:00,2026-04-30T07:00:00
FCAL-00000150,MTR-003,FAC-001,2026-04-30,2026-04-30,14473.25,14631.938,N,VALIDATED,,Y,CLOSED,FCAL-20260430,2026-05-01T06:00:00,2026-05-01T07:00:00
FCAL-00000151,MTR-003,FAC-001,2026-05-01,2026-05-01,14751.776,14777.341,N,VALIDATED,,Y,CLOSED,FCAL-20260501,2026-05-02T06:00:00,2026-05-02T07:00:00
FCAL-00000152,MTR-003,FAC-001,2026-05-02,2026-05-02,13907.235,14010.407,N,VALIDATED,,Y,CLOSED,FCAL-20260502,2026-05-03T06:00:00,2026-05-03T07:00:00
FCAL-00000153,MTR-003,FAC-001,2026-05-03,2026-05-03,13612.57,13676.635,N,VALIDATED,,Y,CLOSED,FCAL-20260503,2026-05-04T06:00:00,2026-05-04T07:00:00
FCAL-00000154,MTR-003,FAC-001,2026-05-04,2026-05-04,13663.96,13572.653,N,VALIDATED,,Y,CLOSED,FCAL-20260504,2026-05-05T06:00:00,2026-05-05T07:00:00
FCAL-00000155,MTR-003,FAC-001,2026-05-05,2026-05-05,14246.619,14401.399,N,VALIDATED,,Y,CLOSED,FCAL-20260505,2026-05-06T06:00:00,2026-05-06T07:00:00
FCAL-00000156,MTR-003,FAC-001,2026-05-06,2026-05-06,14188.929,14238.714,N,VALIDATED,,Y,CLOSED,FCAL-20260506,2026-05-07T06:00:00,2026-05-07T07:00:00
FCAL-00000157,MTR-003,FAC-001,2026-05-07,2026-05-07,14550.161,14568.593,N,VALIDATED,,Y,CLOSED,FCAL-20260507,2026-05-08T06:00:00,2026-05-08T07:00:00
FCAL-00000158,MTR-003,FAC-001,2026-05-08,2026-05-08,14684.165,14811.422,N,VALIDATED,,Y,CLOSED,FCAL-20260508,2026-05-09T06:00:00,2026-05-09T07:00:00
FCAL-00000159,MTR-003,FAC-001,2026-05-09,2026-05-09,14123.118,14030.519,N,VALIDATED,,Y,CLOSED,FCAL-20260509,2026-05-10T06:00:00,2026-05-10T07:00:00
FCAL-00000160,MTR-003,FAC-001,2026-05-10,2026-05-10,13451.707,13473.23,N,VALIDATED,,Y,CLOSED,FCAL-20260510,2026-05-11T06:00:00,2026-05-11T07:00:00
FCAL-00000161,MTR-003,FAC-001,2026-05-11,2026-05-11,13808.105,13795.407,N,VALIDATED,,Y,CLOSED,FCAL-20260511,2026-05-12T06:00:00,2026-05-12T07:00:00
FCAL-00000162,MTR-003,FAC-001,2026-05-12,2026-05-12,13864.222,13431.161,N,VALIDATED,,Y,CLOSED,FCAL-20260512,2026-05-13T06:00:00,2026-05-13T07:00:00
FCAL-00000163,MTR-003,FAC-001,2026-05-13,2026-05-13,14454.998,14136.568,N,VALIDATED,,Y,CLOSED,FCAL-20260513,2026-05-14T06:00:00,2026-05-14T07:00:00
FCAL-00000164,MTR-003,FAC-001,2026-05-14,2026-05-14,14966.79,15194.717,N,VALIDATED,,Y,CLOSED,FCAL-20260514,2026-05-15T06:00:00,2026-05-15T07:00:00
FCAL-00000165,MTR-003,FAC-001,2026-05-15,2026-05-15,14212.408,14112.274,N,VALIDATED,,Y,CLOSED,FCAL-20260515,2026-05-16T06:00:00,2026-05-16T07:00:00
FCAL-00000166,MTR-003,FAC-001,2026-05-16,2026-05-16,13720.111,14068.719,N,VALIDATED,,Y,CLOSED,FCAL-20260516,2026-05-17T06:00:00,2026-05-17T07:00:00
FCAL-00000167,MTR-003,FAC-001,2026-05-17,2026-05-17,14357.039,14542.475,N,VALIDATED,,Y,CLOSED,FCAL-20260517,2026-05-18T06:00:00,2026-05-18T07:00:00
FCAL-00000168,MTR-003,FAC-001,2026-05-18,2026-05-18,13603.188,13822.877,N,VALIDATED,,Y,CLOSED,FCAL-20260518,2026-05-19T06:00:00,2026-05-19T07:00:00
FCAL-00000169,MTR-003,FAC-001,2026-05-19,2026-05-19,14400.686,14281.61,N,VALIDATED,,Y,CLOSED,FCAL-20260519,2026-05-20T06:00:00,2026-05-20T07:00:00
FCAL-00000170,MTR-003,FAC-001,2026-05-20,2026-05-20,14178.28,14296.234,N,VALIDATED,,Y,CLOSED,FCAL-20260520,2026-05-21T06:00:00,2026-05-21T07:00:00
FCAL-00000171,MTR-003,FAC-001,2026-05-21,2026-05-21,14651.992,14700.261,N,VALIDATED,,Y,CLOSED,FCAL-20260521,2026-05-22T06:00:00,2026-05-22T07:00:00
FCAL-00000172,MTR-003,FAC-001,2026-05-22,2026-05-22,14290.394,14191.292,N,VALIDATED,,Y,CLOSED,FCAL-20260522,2026-05-23T06:00:00,2026-05-23T07:00:00
FCAL-00000173,MTR-003,FAC-001,2026-05-23,2026-05-23,14335.108,14336.16,N,VALIDATED,,Y,CLOSED,FCAL-20260523,2026-05-24T06:00:00,2026-05-24T07:00:00
FCAL-00000174,MTR-003,FAC-001,2026-05-24,2026-05-24,13925.976,13850.926,N,VALIDATED,,Y,CLOSED,FCAL-20260524,2026-05-25T06:00:00,2026-05-25T07:00:00
FCAL-00000175,MTR-003,FAC-001,2026-05-25,2026-05-25,13821.044,13861.135,N,VALIDATED,,Y,CLOSED,FCAL-20260525,2026-05-26T06:00:00,2026-05-26T07:00:00
FCAL-00000176,MTR-003,FAC-001,2026-05-26,2026-05-26,13859.857,13761.459,N,VALIDATED,,Y,CLOSED,FCAL-20260526,2026-05-27T06:00:00,2026-05-27T07:00:00
FCAL-00000177,MTR-003,FAC-001,2026-05-27,2026-05-27,14601.079,14671.794,N,VALIDATED,,Y,CLOSED,FCAL-20260527,2026-05-28T06:00:00,2026-05-28T07:00:00
FCAL-00000178,MTR-003,FAC-001,2026-05-28,2026-05-28,14435.014,14333.893,N,VALIDATED,,Y,CLOSED,FCAL-20260528,2026-05-29T06:00:00,2026-05-29T07:00:00
FCAL-00000179,MTR-003,FAC-001,2026-05-29,2026-05-29,14362.917,14484.363,N,VALIDATED,,Y,CLOSED,FCAL-20260529,2026-05-30T06:00:00,2026-05-30T07:00:00
FCAL-00000180,MTR-003,FAC-001,2026-05-30,2026-05-30,13650.162,13710.998,N,VALIDATED,,Y,CLOSED,FCAL-20260530,2026-05-31T06:00:00,2026-05-31T07:00:00
FCAL-00000181,MTR-004,FAC-001,2026-04-01,2026-04-01,13866.564,14027.2,N,VALIDATED,,Y,CLOSED,FCAL-20260401,2026-04-02T06:00:00,2026-04-02T07:00:00
FCAL-00000182,MTR-004,FAC-001,2026-04-02,2026-04-02,14312.148,14229.374,N,VALIDATED,,Y,CLOSED,FCAL-20260402,2026-04-03T06:00:00,2026-04-03T07:00:00
FCAL-00000183,MTR-004,FAC-001,2026-04-03,2026-04-03,13840.708,14052.732,N,VALIDATED,,Y,CLOSED,FCAL-20260403,2026-04-04T06:00:00,2026-04-04T07:00:00
FCAL-00000184,MTR-004,FAC-001,2026-04-04,2026-04-04,13503.74,13304.802,N,VALIDATED,,Y,CLOSED,FCAL-20260404,2026-04-05T06:00:00,2026-04-05T07:00:00
FCAL-00000185,MTR-004,FAC-001,2026-04-05,2026-04-05,13277.765,13190.525,N,VALIDATED,,Y,CLOSED,FCAL-20260405,2026-04-06T06:00:00,2026-04-06T07:00:00
FCAL-00000186,MTR-004,FAC-001,2026-04-06,2026-04-06,12932.092,12737.311,N,VALIDATED,,Y,CLOSED,FCAL-20260406,2026-04-07T06:00:00,2026-04-07T07:00:00
FCAL-00000187,MTR-004,FAC-001,2026-04-07,2026-04-07,13563.122,13488.832,N,VALIDATED,,Y,CLOSED,FCAL-20260407,2026-04-08T06:00:00,2026-04-08T07:00:00
FCAL-00000188,MTR-004,FAC-001,2026-04-08,2026-04-08,14081.194,13911.759,N,VALIDATED,,Y,CLOSED,FCAL-20260408,2026-04-09T06:00:00,2026-04-09T07:00:00
FCAL-00000189,MTR-004,FAC-001,2026-04-09,2026-04-09,13902.594,14095.297,N,VALIDATED,,Y,CLOSED,FCAL-20260409,2026-04-10T06:00:00,2026-04-10T07:00:00
FCAL-00000190,MTR-004,FAC-001,2026-04-10,2026-04-10,13802.631,13688.261,N,VALIDATED,,Y,CLOSED,FCAL-20260410,2026-04-11T06:00:00,2026-04-11T07:00:00
FCAL-00000191,MTR-004,FAC-001,2026-04-11,2026-04-11,13766.984,13620.982,N,VALIDATED,,Y,CLOSED,FCAL-20260411,2026-04-12T06:00:00,2026-04-12T07:00:00
FCAL-00000192,MTR-004,FAC-001,2026-04-12,2026-04-12,13239.737,13466.722,N,VALIDATED,,Y,CLOSED,FCAL-20260412,2026-04-13T06:00:00,2026-04-13T07:00:00
FCAL-00000193,MTR-004,FAC-001,2026-04-13,2026-04-13,13370.128,13376.858,N,VALIDATED,,Y,CLOSED,FCAL-20260413,2026-04-14T06:00:00,2026-04-14T07:00:00
FCAL-00000194,MTR-004,FAC-001,2026-04-14,2026-04-14,13202.559,13424.144,N,VALIDATED,,Y,CLOSED,FCAL-20260414,2026-04-15T06:00:00,2026-04-15T07:00:00
FCAL-00000195,MTR-004,FAC-001,2026-04-15,2026-04-15,13579.953,13596.75,N,VALIDATED,,Y,CLOSED,FCAL-20260415,2026-04-16T06:00:00,2026-04-16T07:00:00
FCAL-00000196,MTR-004,FAC-001,2026-04-16,2026-04-16,14329.337,14210.842,N,VALIDATED,,Y,CLOSED,FCAL-20260416,2026-04-17T06:00:00,2026-04-17T07:00:00
FCAL-00000197,MTR-004,FAC-001,2026-04-17,2026-04-17,13866.832,13768.44,N,VALIDATED,,Y,CLOSED,FCAL-20260417,2026-04-18T06:00:00,2026-04-18T07:00:00
FCAL-00000198,MTR-004,FAC-001,2026-04-18,2026-04-18,13456.381,13513.038,N,VALIDATED,,Y,CLOSED,FCAL-20260418,2026-04-19T06:00:00,2026-04-19T07:00:00
FCAL-00000199,MTR-004,FAC-001,2026-04-19,2026-04-19,13160.28,13056.461,N,VALIDATED,,Y,CLOSED,FCAL-20260419,2026-04-20T06:00:00,2026-04-20T07:00:00
FCAL-00000200,MTR-004,FAC-001,2026-04-20,2026-04-20,13571.263,13952.107,N,VALIDATED,,Y,CLOSED,FCAL-20260420,2026-04-21T06:00:00,2026-04-21T07:00:00
FCAL-00000201,MTR-004,FAC-001,2026-04-21,2026-04-21,12989.789,12968.284,N,VALIDATED,,Y,CLOSED,FCAL-20260421,2026-04-22T06:00:00,2026-04-22T07:00:00
FCAL-00000202,MTR-004,FAC-001,2026-04-22,2026-04-22,14090.549,14369.176,N,VALIDATED,,Y,CLOSED,FCAL-20260422,2026-04-23T06:00:00,2026-04-23T07:00:00
FCAL-00000203,MTR-004,FAC-001,2026-04-23,2026-04-23,13540.901,13454.109,N,VALIDATED,,Y,CLOSED,FCAL-20260423,2026-04-24T06:00:00,2026-04-24T07:00:00
FCAL-00000204,MTR-004,FAC-001,2026-04-24,2026-04-24,13702.223,13506.402,N,VALIDATED,,Y,CLOSED,FCAL-20260424,2026-04-25T06:00:00,2026-04-25T07:00:00
FCAL-00000205,MTR-004,FAC-001,2026-04-25,2026-04-25,13539.409,13651.685,N,VALIDATED,,Y,CLOSED,FCAL-20260425,2026-04-26T06:00:00,2026-04-26T07:00:00
FCAL-00000206,MTR-004,FAC-001,2026-04-26,2026-04-26,13545.412,13500.785,N,VALIDATED,,Y,CLOSED,FCAL-20260426,2026-04-27T06:00:00,2026-04-27T07:00:00
FCAL-00000207,MTR-004,FAC-001,2026-04-27,2026-04-27,13339.72,13471.344,N,VALIDATED,,Y,CLOSED,FCAL-20260427,2026-04-28T06:00:00,2026-04-28T07:00:00
FCAL-00000208,MTR-004,FAC-001,2026-04-28,2026-04-28,13841.181,14076.42,N,VALIDATED,,Y,CLOSED,FCAL-20260428,2026-04-29T06:00:00,2026-04-29T07:00:00
FCAL-00000209,MTR-004,FAC-001,2026-04-29,2026-04-29,13741.714,13658.213,N,VALIDATED,,Y,CLOSED,FCAL-20260429,2026-04-30T06:00:00,2026-04-30T07:00:00
FCAL-00000210,MTR-004,FAC-001,2026-04-30,2026-04-30,14056.888,14000.711,N,VALIDATED,,Y,CLOSED,FCAL-20260430,2026-05-01T06:00:00,2026-05-01T07:00:00
FCAL-00000211,MTR-004,FAC-001,2026-05-01,2026-05-01,14333.307,14164.996,N,VALIDATED,,Y,CLOSED,FCAL-20260501,2026-05-02T06:00:00,2026-05-02T07:00:00
FCAL-00000212,MTR-004,FAC-001,2026-05-02,2026-05-02,13744.821,13555.948,N,VALIDATED,,Y,CLOSED,FCAL-20260502,2026-05-03T06:00:00,2026-05-03T07:00:00
FCAL-00000213,MTR-004,FAC-001,2026-05-03,2026-05-03,13348.791,13259.449,N,VALIDATED,,Y,CLOSED,FCAL-20260503,2026-05-04T06:00:00,2026-05-04T07:00:00
FCAL-00000214,MTR-004,FAC-001,2026-05-04,2026-05-04,13277.67,13193.892,N,VALIDATED,,Y,CLOSED,FCAL-20260504,2026-05-05T06:00:00,2026-05-05T07:00:00
FCAL-00000215,MTR-004,FAC-001,2026-05-05,2026-05-05,13442.009,13568.488,N,VALIDATED,,Y,CLOSED,FCAL-20260505,2026-05-06T06:00:00,2026-05-06T07:00:00
FCAL-00000216,MTR-004,FAC-001,2026-05-06,2026-05-06,13834.295,13779.377,N,VALIDATED,,Y,CLOSED,FCAL-20260506,2026-05-07T06:00:00,2026-05-07T07:00:00
FCAL-00000217,MTR-004,FAC-001,2026-05-07,2026-05-07,13969.266,14242.616,N,VALIDATED,,Y,CLOSED,FCAL-20260507,2026-05-08T06:00:00,2026-05-08T07:00:00
FCAL-00000218,MTR-004,FAC-001,2026-05-08,2026-05-08,14179.48,14000.621,N,VALIDATED,,Y,CLOSED,FCAL-20260508,2026-05-09T06:00:00,2026-05-09T07:00:00
FCAL-00000219,MTR-004,FAC-001,2026-05-09,2026-05-09,13690.665,14020.584,N,VALIDATED,,Y,CLOSED,FCAL-20260509,2026-05-10T06:00:00,2026-05-10T07:00:00
FCAL-00000220,MTR-004,FAC-001,2026-05-10,2026-05-10,13337.008,13519.284,N,VALIDATED,,Y,CLOSED,FCAL-20260510,2026-05-11T06:00:00,2026-05-11T07:00:00
FCAL-00000221,MTR-004,FAC-001,2026-05-11,2026-05-11,13310.718,13608.126,N,VALIDATED,,Y,CLOSED,FCAL-20260511,2026-05-12T06:00:00,2026-05-12T07:00:00
FCAL-00000222,MTR-004,FAC-001,2026-05-12,2026-05-12,13489.922,13584.931,N,VALIDATED,,Y,CLOSED,FCAL-20260512,2026-05-13T06:00:00,2026-05-13T07:00:00
FCAL-00000223,MTR-004,FAC-001,2026-05-13,2026-05-13,13582.065,13298.487,N,VALIDATED,,Y,CLOSED,FCAL-20260513,2026-05-14T06:00:00,2026-05-14T07:00:00
FCAL-00000224,MTR-004,FAC-001,2026-05-14,2026-05-14,14282.89,14522.614,N,VALIDATED,,Y,CLOSED,FCAL-20260514,2026-05-15T06:00:00,2026-05-15T07:00:00
FCAL-00000225,MTR-004,FAC-001,2026-05-15,2026-05-15,13708.523,13928.69,N,VALIDATED,,Y,CLOSED,FCAL-20260515,2026-05-16T06:00:00,2026-05-16T07:00:00
FCAL-00000226,MTR-004,FAC-001,2026-05-16,2026-05-16,13723.552,13884.229,N,VALIDATED,,Y,CLOSED,FCAL-20260516,2026-05-17T06:00:00,2026-05-17T07:00:00
FCAL-00000227,MTR-004,FAC-001,2026-05-17,2026-05-17,13598.948,13695.756,N,VALIDATED,,Y,CLOSED,FCAL-20260517,2026-05-18T06:00:00,2026-05-18T07:00:00
FCAL-00000228,MTR-004,FAC-001,2026-05-18,2026-05-18,13626.542,13777.163,N,VALIDATED,,Y,CLOSED,FCAL-20260518,2026-05-19T06:00:00,2026-05-19T07:00:00
FCAL-00000229,MTR-004,FAC-001,2026-05-19,2026-05-19,13243.546,13481.23,N,VALIDATED,,Y,CLOSED,FCAL-20260519,2026-05-20T06:00:00,2026-05-20T07:00:00
FCAL-00000230,MTR-004,FAC-001,2026-05-20,2026-05-20,13804.962,13779.397,N,VALIDATED,,Y,CLOSED,FCAL-20260520,2026-05-21T06:00:00,2026-05-21T07:00:00
FCAL-00000231,MTR-004,FAC-001,2026-05-21,2026-05-21,14432.521,14239.49,N,VALIDATED,,Y,CLOSED,FCAL-20260521,2026-05-22T06:00:00,2026-05-22T07:00:00
FCAL-00000232,MTR-004,FAC-001,2026-05-22,2026-05-22,13722.163,13900.657,N,VALIDATED,,Y,CLOSED,FCAL-20260522,2026-05-23T06:00:00,2026-05-23T07:00:00
FCAL-00000233,MTR-004,FAC-001,2026-05-23,2026-05-23,13631.703,13735.33,N,VALIDATED,,Y,CLOSED,FCAL-20260523,2026-05-24T06:00:00,2026-05-24T07:00:00
FCAL-00000234,MTR-004,FAC-001,2026-05-24,2026-05-24,13207.229,12993.14,N,VALIDATED,,Y,CLOSED,FCAL-20260524,2026-05-25T06:00:00,2026-05-25T07:00:00
FCAL-00000235,MTR-004,FAC-001,2026-05-25,2026-05-25,13081.507,13469.774,N,VALIDATED,,Y,CLOSED,FCAL-20260525,2026-05-26T06:00:00,2026-05-26T07:00:00
FCAL-00000236,MTR-004,FAC-001,2026-05-26,2026-05-26,13470.096,13524.645,N,VALIDATED,,Y,CLOSED,FCAL-20260526,2026-05-27T06:00:00,2026-05-27T07:00:00
FCAL-00000237,MTR-004,FAC-001,2026-05-27,2026-05-27,13954.586,14325.13,N,VALIDATED,,Y,CLOSED,FCAL-20260527,2026-05-28T06:00:00,2026-05-28T07:00:00
FCAL-00000238,MTR-004,FAC-001,2026-05-28,2026-05-28,14112.119,13878.736,N,VALIDATED,,Y,CLOSED,FCAL-20260528,2026-05-29T06:00:00,2026-05-29T07:00:00
FCAL-00000239,MTR-004,FAC-001,2026-05-29,2026-05-29,13732.92,13418.871,N,VALIDATED,,Y,CLOSED,FCAL-20260529,2026-05-30T06:00:00,2026-05-30T07:00:00
FCAL-00000240,MTR-004,FAC-001,2026-05-30,2026-05-30,14024.847,13783.356,N,VALIDATED,,Y,CLOSED,FCAL-20260530,2026-05-31T06:00:00,2026-05-31T07:00:00
FCAL-00000241,MTR-005,FAC-001,2026-04-01,2026-04-01,12902.941,12867.638,N,VALIDATED,,Y,CLOSED,FCAL-20260401,2026-04-02T06:00:00,2026-04-02T07:00:00
FCAL-00000242,MTR-005,FAC-001,2026-04-02,2026-04-02,13439.335,13294.226,N,VALIDATED,,Y,CLOSED,FCAL-20260402,2026-04-03T06:00:00,2026-04-03T07:00:00
FCAL-00000243,MTR-005,FAC-001,2026-04-03,2026-04-03,12885.596,13198.375,N,VALIDATED,,Y,CLOSED,FCAL-20260403,2026-04-04T06:00:00,2026-04-04T07:00:00
FCAL-00000244,MTR-005,FAC-001,2026-04-04,2026-04-04,12591.026,12586.175,N,VALIDATED,,Y,CLOSED,FCAL-20260404,2026-04-05T06:00:00,2026-04-05T07:00:00
FCAL-00000245,MTR-005,FAC-001,2026-04-05,2026-04-05,12207.621,12108.843,N,VALIDATED,,Y,CLOSED,FCAL-20260405,2026-04-06T06:00:00,2026-04-06T07:00:00
FCAL-00000246,MTR-005,FAC-001,2026-04-06,2026-04-06,12195.724,12241.884,N,VALIDATED,,Y,CLOSED,FCAL-20260406,2026-04-07T06:00:00,2026-04-07T07:00:00
FCAL-00000247,MTR-005,FAC-001,2026-04-07,2026-04-07,12363.816,12458.112,N,VALIDATED,,Y,CLOSED,FCAL-20260407,2026-04-08T06:00:00,2026-04-08T07:00:00
FCAL-00000248,MTR-005,FAC-001,2026-04-08,2026-04-08,12817.724,13125.344,N,VALIDATED,,Y,CLOSED,FCAL-20260408,2026-04-09T06:00:00,2026-04-09T07:00:00
FCAL-00000249,MTR-005,FAC-001,2026-04-09,2026-04-09,13141.236,12943.925,N,VALIDATED,,Y,CLOSED,FCAL-20260409,2026-04-10T06:00:00,2026-04-10T07:00:00
FCAL-00000250,MTR-005,FAC-001,2026-04-10,2026-04-10,13326.733,13216.639,N,VALIDATED,,Y,CLOSED,FCAL-20260410,2026-04-11T06:00:00,2026-04-11T07:00:00
FCAL-00000251,MTR-005,FAC-001,2026-04-11,2026-04-11,12694.633,12887.012,N,VALIDATED,,Y,CLOSED,FCAL-20260411,2026-04-12T06:00:00,2026-04-12T07:00:00
FCAL-00000252,MTR-005,FAC-001,2026-04-12,2026-04-12,12484.553,12390.84,N,VALIDATED,,Y,CLOSED,FCAL-20260412,2026-04-13T06:00:00,2026-04-13T07:00:00
FCAL-00000253,MTR-005,FAC-001,2026-04-13,2026-04-13,11898.208,12049.112,N,VALIDATED,,Y,CLOSED,FCAL-20260413,2026-04-14T06:00:00,2026-04-14T07:00:00
FCAL-00000254,MTR-005,FAC-001,2026-04-14,2026-04-14,12446.643,12217.744,N,VALIDATED,,Y,CLOSED,FCAL-20260414,2026-04-15T06:00:00,2026-04-15T07:00:00
FCAL-00000255,MTR-005,FAC-001,2026-04-15,2026-04-15,12695.849,12740.59,N,VALIDATED,,Y,CLOSED,FCAL-20260415,2026-04-16T06:00:00,2026-04-16T07:00:00
FCAL-00000256,MTR-005,FAC-001,2026-04-16,2026-04-16,12824.086,12737.792,N,VALIDATED,,Y,CLOSED,FCAL-20260416,2026-04-17T06:00:00,2026-04-17T07:00:00
FCAL-00000257,MTR-005,FAC-001,2026-04-17,2026-04-17,12803.16,12748.229,N,VALIDATED,,Y,CLOSED,FCAL-20260417,2026-04-18T06:00:00,2026-04-18T07:00:00
FCAL-00000258,MTR-005,FAC-001,2026-04-18,2026-04-18,12183.432,11985.394,N,VALIDATED,,Y,CLOSED,FCAL-20260418,2026-04-19T06:00:00,2026-04-19T07:00:00
FCAL-00000259,MTR-005,FAC-001,2026-04-19,2026-04-19,12487.27,12328.669,N,VALIDATED,,Y,CLOSED,FCAL-20260419,2026-04-20T06:00:00,2026-04-20T07:00:00
FCAL-00000260,MTR-005,FAC-001,2026-04-20,2026-04-20,12291.861,12159.861,N,VALIDATED,,Y,CLOSED,FCAL-20260420,2026-04-21T06:00:00,2026-04-21T07:00:00
FCAL-00000261,MTR-005,FAC-001,2026-04-21,2026-04-21,12933.698,12800.567,N,VALIDATED,,Y,CLOSED,FCAL-20260421,2026-04-22T06:00:00,2026-04-22T07:00:00
FCAL-00000262,MTR-005,FAC-001,2026-04-22,2026-04-22,12616.535,12504.151,N,VALIDATED,,Y,CLOSED,FCAL-20260422,2026-04-23T06:00:00,2026-04-23T07:00:00
FCAL-00000263,MTR-005,FAC-001,2026-04-23,2026-04-23,13124.609,13398.204,N,VALIDATED,,Y,CLOSED,FCAL-20260423,2026-04-24T06:00:00,2026-04-24T07:00:00
FCAL-00000264,MTR-005,FAC-001,2026-04-24,2026-04-24,13212.849,13354.446,N,VALIDATED,,Y,CLOSED,FCAL-20260424,2026-04-25T06:00:00,2026-04-25T07:00:00
FCAL-00000265,MTR-005,FAC-001,2026-04-25,2026-04-25,13327.891,13455.829,N,VALIDATED,,Y,CLOSED,FCAL-20260425,2026-04-26T06:00:00,2026-04-26T07:00:00
FCAL-00000266,MTR-005,FAC-001,2026-04-26,2026-04-26,12329.572,12325.855,N,VALIDATED,,Y,CLOSED,FCAL-20260426,2026-04-27T06:00:00,2026-04-27T07:00:00
FCAL-00000267,MTR-005,FAC-001,2026-04-27,2026-04-27,12287.176,12145.85,N,VALIDATED,,Y,CLOSED,FCAL-20260427,2026-04-28T06:00:00,2026-04-28T07:00:00
FCAL-00000268,MTR-005,FAC-001,2026-04-28,2026-04-28,12540.831,12166.792,N,VALIDATED,,Y,CLOSED,FCAL-20260428,2026-04-29T06:00:00,2026-04-29T07:00:00
FCAL-00000269,MTR-005,FAC-001,2026-04-29,2026-04-29,12726.914,12771.376,N,VALIDATED,,Y,CLOSED,FCAL-20260429,2026-04-30T06:00:00,2026-04-30T07:00:00
FCAL-00000270,MTR-005,FAC-001,2026-04-30,2026-04-30,12975.293,13021.942,N,VALIDATED,,Y,CLOSED,FCAL-20260430,2026-05-01T06:00:00,2026-05-01T07:00:00
FCAL-00000271,MTR-005,FAC-001,2026-05-01,2026-05-01,13228.382,13348.468,N,VALIDATED,,Y,CLOSED,FCAL-20260501,2026-05-02T06:00:00,2026-05-02T07:00:00
FCAL-00000272,MTR-005,FAC-001,2026-05-02,2026-05-02,13055.402,13143.705,N,VALIDATED,,Y,CLOSED,FCAL-20260502,2026-05-03T06:00:00,2026-05-03T07:00:00
FCAL-00000273,MTR-005,FAC-001,2026-05-03,2026-05-03,12535.837,12699.938,N,VALIDATED,,Y,CLOSED,FCAL-20260503,2026-05-04T06:00:00,2026-05-04T07:00:00
FCAL-00000274,MTR-005,FAC-001,2026-05-04,2026-05-04,12588.086,12742.399,N,VALIDATED,,Y,CLOSED,FCAL-20260504,2026-05-05T06:00:00,2026-05-05T07:00:00
FCAL-00000275,MTR-005,FAC-001,2026-05-05,2026-05-05,12454.725,12380.556,N,VALIDATED,,Y,CLOSED,FCAL-20260505,2026-05-06T06:00:00,2026-05-06T07:00:00
FCAL-00000276,MTR-005,FAC-001,2026-05-06,2026-05-06,13134.521,13142.106,N,VALIDATED,,Y,CLOSED,FCAL-20260506,2026-05-07T06:00:00,2026-05-07T07:00:00
FCAL-00000277,MTR-005,FAC-001,2026-05-07,2026-05-07,13124.702,13229.902,N,VALIDATED,,Y,CLOSED,FCAL-20260507,2026-05-08T06:00:00,2026-05-08T07:00:00
FCAL-00000278,MTR-005,FAC-001,2026-05-08,2026-05-08,12895.704,12830.659,N,VALIDATED,,Y,CLOSED,FCAL-20260508,2026-05-09T06:00:00,2026-05-09T07:00:00
FCAL-00000279,MTR-005,FAC-001,2026-05-09,2026-05-09,12579.807,12618.292,N,VALIDATED,,Y,CLOSED,FCAL-20260509,2026-05-10T06:00:00,2026-05-10T07:00:00
